湖南大学,湖南省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
浙江理工大学,浙江省,['卓越计划']
东南大学,江苏省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
大连工业大学,辽宁省,['卓越计划']
清华大学,北京市,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
湖北工业大学,湖北省,['卓越计划']
华南理工大学,广东省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
广州美术学院,广东省,['']
四川农业大学,四川省,['211工程']
江南大学,江苏省,"['211工程,自主招生,卓越计划']"
天津理工大学,天津市,['卓越计划']
湖南工业大学,湖南省,['']
西安工程大学,陕西省,['卓越计划']
山东工艺美术学院,山东省,['']
北京工业大学,北京市,"['211工程,自主招生,卓越计划']"
郑州轻工业学院,河南省,['卓越计划']
中南林业科技大学,湖南省,['']
华东师范大学,上海市,"['211工程,985高校,有研究生院,自主招生']"
武汉理工大学,湖北省,"['211工程,自主招生,含国防生,卓越计划']"
北京城市学院,北京市,['']
华中科技大学,湖北省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
温州大学,浙江省,['卓越计划']
中国地质大学(武汉),湖北省,"['211工程,有研究生院,自主招生,含国防生,卓越计划']"
哈尔滨商业大学,黑龙江省,['']
南京林业大学,江苏省,['']
武汉工程科技学院,湖北省,['']
北京工商大学,北京市,['']
福州大学,福建省,"['211工程,自主招生,卓越计划']"
九江学院,江西省,['']
西华大学,四川省,['']
山东科技大学,山东省,['卓越计划']
西安工业大学,陕西省,['卓越计划']
江西科技师范大学,江西省,['']
广西艺术学院,广西壮族自治区,['']
中国地质大学(北京),北京市,"['211工程,有研究生院,含国防生,卓越计划']"
湖北工程学院,湖北省,['']
南京师范大学,江苏省,"['211工程,自主招生']"
燕山大学,河北省,['卓越计划，含国防生']
长沙理工大学,湖南省,['卓越计划']
武汉纺织大学,湖北省,['卓越计划']
许昌学院,河南省,['']
沈阳航空航天大学,辽宁省,['卓越计划']
河北美术学院,河北省,['']
吉林动画学院,吉林省,['']
南昌大学,江西省,"['211工程,含国防生,卓越计划']"
武汉东湖学院,湖北省,['']
湖南涉外经济学院,湖南省,['']
长春理工大学,吉林省,['卓越计划，含国防生']
上海视觉艺术学院,上海市,['']
三亚学院,海南省,['']
成都理工大学,四川省,['卓越计划']
齐鲁工业大学,山东省,['']
江汉大学,湖北省,['']
成都学院,四川省,['卓越计划']
辽宁石油化工大学,辽宁省,['卓越计划']
燕京理工学院,河北省,['']
武昌工学院,湖北省,['']
桂林电子科技大学,广西壮族自治区,['卓越计划']
四川传媒学院,四川省,['']
同济大学,上海市,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
北京林业大学,北京市,"['211工程,有研究生院,自主招生,含国防生']"
青岛农业大学(莱阳校区),山东省,['']
西安科技大学,陕西省,['卓越计划']
台州学院,浙江省,['']
上海公安学院,上海市,['']
大连商务职业学院,辽宁省,['']
河北环境工程学院,河北省,['']
白银矿冶职业技术学院,甘肃省,['']
云南民族大学,云南省,['']
宿迁学院,江苏省,['']
西安科技大学高新学院,陕西省,['']
贵州大学,贵州省,"['211工程,自主招生,含国防生,卓越计划']"
南昌影视传播职业学院,江西省,['']
安徽扬子职业技术学院,安徽省,['']
安徽工程大学,安徽省,['']
河南商业高等专科学校,河南省,['']
宝鸡文理学院,陕西省,['']
合肥信息技术职业学院,安徽省,['']
甘肃医学院,甘肃省,['']
兰州科技职业学院,甘肃省,['']
中央戏剧学院,北京市,['']
广西科技大学鹿山学院,广西壮族自治区,['']
北京理工大学珠海学院,广东省,['']
内蒙古工业职业学院,内蒙古自治区,['']
华北理工大学,河北省,['']
成都理工大学工程技术学院,四川省,['']
广东舞蹈戏剧职业学院,广东省,['']
广东财经大学,广东省,['']
沈阳航空职业技术学院,辽宁省,['']
朔州师范高等专科学校,山西省,['']
河南交通职业技术学院,河南省,['']
广西科技大学鹿山学院,广西壮族自治区,['']
北京理工大学珠海学院,广东省,['']
内蒙古工业职业学院,内蒙古自治区,['']
华北理工大学,河北省,['']
成都理工大学工程技术学院,四川省,['']
广东舞蹈戏剧职业学院,广东省,['']
广东财经大学,广东省,['']
沈阳航空职业技术学院,辽宁省,['']
朔州师范高等专科学校,山西省,['']
